id;value;department_id;ordering
20571;OISSEAU;53;0
20572;OLIVET;53;0
20573;ORIGNE;53;0
20574;LA PALLU;53;0
20575;PARIGNE-SUR-BRAYE;53;0
20576;PARNE-SUR-ROC;53;0
20577;LE PAS;53;0
20578;LA PELLERINE;53;0
20579;PEUTON;53;0
20580;PLACE;53;0
20581;POMMERIEUX;53;0
20582;PONTMAIN;53;0
20583;PORT-BRILLET;53;0
20584;PREAUX;53;0
20585;PRE-EN-PAIL;53;0
20586;QUELAINES-SAINT-GAULT;53;0
20587;RAVIGNY;61;0
20588;RENAZE;53;0
20589;RENNES-EN-GRENOUILLES;53;0
20590;LE RIBAY;53;0
20591;LA ROE;53;0
20592;LA ROUAUDIERE;53;0
20593;RUILLE-FROID-FONDS;53;0
20594;RUILLE-LE-GRAVELAIS;53;0
20595;SACE;53;0
20596;SAINT-AIGNAN-DE-COUPTRAIN;53;0
20597;SAINT-AIGNAN-SUR-ROE;53;0
20598;SAINT-AUBIN-DU-DESERT;53;0
20599;SAINT-AUBIN-FOSSE-LOUVAIN;53;0
20600;SAINT-BAUDELLE;53;0
20601;SAINT-BERTHEVIN;53;0
20602;SAINT-BERTHEVIN-LA-TANNIERE;53;0
20603;SAINT-BRICE;53;0
20604;SAINT-CALAIS-DU-DESERT;53;0
20605;SAINT-CENERE;53;0
20606;SAINT-CHARLES-LA-FORET;53;0
20607;SAINT-CHRISTOPHE-DU-LUAT;53;0
20608;SAINT-CYR-EN-PAIL;53;0
20609;SAINT-CYR-LE-GRAVELAIS;53;0
20610;SAINT-DENIS-D'ANJOU;53;0
20611;SAINT-DENIS-DE-GASTINES;53;0
20612;SAINT-DENIS-DU-MAINE;53;0
20613;SAINTE-GEMMES-LE-ROBERT;53;0
20614;SAINT-ELLIER-DU-MAINE;53;0
20615;SAINTE-MARIE-DU-BOIS;53;0
20616;SAINT-ERBLON;53;0
20617;SAINTE-SUZANNE;53;0
20618;SAINT-FORT;53;0
20619;SAINT-FRAIMBAULT-DE-PRIERES;53;0
20620;SAINT-GEORGES-BUTTAVENT;53;0
20621;SAINT-GEORGES-LE-FLECHARD;53;0
20622;SAINT-GEORGES-SUR-ERVE;53;0
20623;SAINT-GERMAIN-D'ANXURE;53;0
20624;SAINT-GERMAIN-DE-COULAMER;53;0
20625;SAINT-GERMAIN-LE-FOUILLOUX;53;0
20626;SAINT-GERMAIN-LE-GUILLAUME;53;0
20627;SAINT-HILAIRE-DU-MAINE;53;0
20628;SAINT-JEAN-SUR-ERVE;53;0
20629;SAINT-JEAN-SUR-MAYENNE;53;0
20630;SAINT-JULIEN-DU-TERROUX;53;0
20631;SAINT-LAURENT-DES-MORTIERS;53;0
20632;SAINT-LEGER;53;0
20633;SAINT-LOUP-DU-DORAT;53;0
20634;SAINT-LOUP-DU-GAST;53;0
20635;SAINT-MARS-DU-DESERT;53;0
20636;SAINT-MARS-SUR-COLMONT;53;0
20637;SAINT-MARS-SUR-LA-FUTAIE;53;0
20638;SAINT-MARTIN-DE-CONNEE;53;0
20639;SAINT-MARTIN-DU-LIMET;53;0
20640;SAINT-MICHEL-DE-FEINS;53;0
20641;SAINT-MICHEL-DE-LA-ROE;53;0
20642;SAINT-OUEN-DES-TOITS;53;0
20643;SAINT-OUEN-DES-VALLONS;53;0
20644;SAINT-PIERRE-DES-LANDES;53;0
20645;SAINT-PIERRE-DES-NIDS;53;0
20646;SAINT-PIERRE-LA-COUR;53;0
20647;SAINT-PIERRE-SUR-ERVE;53;0
20648;SAINT-PIERRE-SUR-ORTHE;53;0
20649;SAINT-POIX;53;0
20650;SAINT-QUENTIN-LES-ANGES;53;0
20651;SAINT-SAMSON;53;0
20652;SAINT-SATURNIN-DU-LIMET;53;0
20653;SAINT-SULPICE;53;0
20654;SAINT-THOMAS-DE-COURCERIERS;53;0
20655;SAULGES;53;0
20656;LA SELLE-CRAONNAISE;53;0
20657;SENONNES;53;0
20658;SIMPLE;53;0
20659;SOUCE;53;0
20660;SOULGE-SUR-OUETTE;53;0
20661;THORIGNE-EN-CHARNIE;53;0
20662;THUBœUF;53;0
20663;TORCE-VIVIERS-EN-CHARNIE;53;0
20664;TRANS;53;0
20665;VAIGES;53;0
20666;VAUTORTE;53;0
20667;VIEUVY;53;0
20668;VILLAINES-LA-JUHEL;53;0
20669;VILLEPAIL;53;0
20670;VILLIERS-CHARLEMAGNE;53;0
20671;VIMARCE;53;0
20672;VOUTRE;53;0
20673;ABAUCOURT;54;0
20674;ABBEVILLE-LES-CONFLANS;54;0
20675;ABONCOURT;54;0
20676;AFFLEVILLE;54;0
20677;AFFRACOURT;54;0
20678;AGINCOURT;54;0
20679;AINGERAY;54;0
20680;ALLAIN;54;0
20681;ALLAMONT;54;0
20682;ALLAMPS;54;0
20683;ALLONDRELLE-LA-MALMAISON;54;0
20684;AMANCE;54;0
20685;AMENONCOURT;54;0
20686;ANCERVILLER;54;0
20687;ANDERNY;54;0
20688;ANDILLY;54;0
20689;ANGOMONT;54;0
20690;ANOUX;54;0
20691;ANSAUVILLE;54;0
20692;ANTHELUPT;54;0
20693;ARMAUCOURT;54;0
20694;ARNAVILLE;54;0
20695;ARRACOURT;54;0
20696;ARRAYE-ET-HAN;54;0
20697;ART-SUR-MEURTHE;54;0
20698;ATHIENVILLE;54;0
20699;ATTON;54;0
20700;AUBOUE;54;0
20701;AUDUN-LE-ROMAN;54;0
20702;AUTREPIERRE;54;0
20703;AUTREVILLE-SUR-MOSELLE;54;0
20704;AUTREY;54;0
20705;AVILLERS;54;0
20706;AVRAINVILLE;54;0
20707;AVRICOURT;54;0
20708;AVRIL;54;0
20709;AZELOT;54;0
20710;AZERAILLES;54;0
20711;BACCARAT;54;0
20712;BADONVILLER;54;0
20713;BAGNEUX;54;0
20714;BAINVILLE-AUX-MIROIRS;54;0
20715;BAINVILLE-SUR-MADON;54;0
20716;BARBAS;54;0
20717;BARBONVILLE;54;0
20718;BARISEY-AU-PLAIN;54;0
20719;BARISEY-LA-COTE;54;0
20720;LES BAROCHES;54;0
20721;BASLIEUX;54;0
20722;BATHELEMONT-LES-BAUZEMONT;54;0
20723;BATILLY;54;0
20724;BATTIGNY;54;0
20725;BAUZEMONT;54;0
20726;BAYON;54;0
20727;BAYONVILLE-SUR-MAD;54;0
20728;BAZAILLES;54;0
20729;BEAUMONT;54;0
20730;BECHAMPS;54;0
20731;BELLEAU;54;0
20732;BELLEVILLE;54;0
20733;BENAMENIL;54;0
20734;BENNEY;54;0
20735;BERNECOURT;54;0
20736;BERTRAMBOIS;54;0
20737;BERTRICHAMPS;54;0
20738;BETTAINVILLERS;54;0
20739;BEUVEILLE;54;0
20740;BEUVEZIN;54;0
20741;BEUVILLERS;54;0
20742;BEY-SUR-SEILLE;54;0
20743;BEZANGE-LA-GRANDE;54;0
20744;BEZAUMONT;54;0
20745;BICQUELEY;54;0
20746;BIENVILLE-LA-PETITE;54;0
20747;BIONVILLE;54;0
20748;BLAINVILLE-SUR-L'EAU;54;0
20749;BLAMONT;54;0
20750;BLEMEREY;54;0
20751;BLENOD-LES-PONT-A-MOUSSON;54;0
20752;BLENOD-LES-TOUL;54;0
20753;BOISMONT;54;0
20754;BONCOURT;54;0
20755;BONVILLER;54;0
20756;BORVILLE;54;0
20757;BOUCQ;54;0
20758;BOUILLONVILLE;54;0
20759;BOUVRON;54;0
20760;BOUXIERES-AUX-CHENES;54;0
20761;BOUXIERES-AUX-DAMES;54;0
20762;BOUXIERES-SOUS-FROIDMONT;54;0
20763;BOUZANVILLE;54;0
20764;BRAINVILLE;54;0
20765;BRALLEVILLE;54;0
20766;BRATTE;54;0
20767;BREHAIN-LA-VILLE;54;0
20768;BREMENIL;54;0
20769;BREMONCOURT;54;0
20770;BRIEY;54;0
20771;BRIN-SUR-SEILLE;54;0
20772;BROUVILLE;54;0
20773;BRULEY;54;0
20774;BRUVILLE;54;0
20775;BUISSONCOURT;54;0
20776;BULLIGNY;54;0
20777;BURES;54;0
20778;BURIVILLE;54;0
20779;BURTHECOURT-AUX-CHENES;54;0
20780;CEINTREY;54;0
20781;CERVILLE;54;0
20782;CHALIGNY;54;0
20783;CHAMBLEY-BUSSIERES;54;0
20784;CHAMPENOUX;54;0
20785;CHAMPEY-SUR-MOSELLE;54;0
20786;CHAMPIGNEULLES;54;0
20787;CHANTEHEUX;54;0
20788;CHAOUILLEY;54;0
20789;CHARENCY-VEZIN;54;0
20790;CHAREY;54;0
20791;CHARMES-LA-COTE;54;0
20792;CHARMOIS;54;0
20793;CHAUDENEY-SUR-MOSELLE;54;0
20794;CHAVIGNY;54;0
20795;CHAZELLES-SUR-ALBE;54;0
20796;CHENEVIERES;54;0
20797;CHENICOURT;54;0
20798;CHENIERES;54;0
20799;CHOLOY-MENILLOT;54;0
20800;CIREY-SUR-VEZOUZE;54;0
20801;CLAYEURES;54;0
20802;CLEMERY;54;0
20803;CLEREY-SUR-BRENON;54;0
20804;COINCOURT;54;0
20805;COLMEY;54;0
20806;COLOMBEY-LES-BELLES;54;0
20807;CONFLANS-EN-JARNISY;54;0
20808;CONS-LA-GRANDVILLE;54;0
20809;COSNES-ET-ROMAIN;54;0
20810;COURBESSEAUX;54;0
20811;COURCELLES;54;0
20812;COYVILLER;54;0
20813;CRANTENOY;54;0
20814;CREPEY;54;0
20815;CREVECHAMPS;54;0
20816;CREVIC;54;0
20817;CREZILLES;54;0
20818;CRION;54;0
20819;CROISMARE;54;0
20820;CRUSNES;54;0
20821;CUSTINES;54;0
20822;CUTRY;54;0
20823;DAMELEVIERES;54;0
20824;DAMPVITOUX;54;0
20825;DENEUVRE;54;0
20826;DEUXVILLE;54;0
20827;DIARVILLE;54;0
20828;DIEULOUARD;54;0
20829;DOLCOURT;54;0
20830;DOMBASLE-SUR-MEURTHE;54;0
20831;DOMEVRE-EN-HAYE;54;0
20832;DOMEVRE-SUR-VEZOUZE;54;0
20833;DOMGERMAIN;54;0
20834;DOMJEVIN;54;0
20835;DOMMARIE-EULMONT;54;0
20836;DOMMARTEMONT;54;0
20837;DOMMARTIN-LA-CHAUSSEE;54;0
20838;DOMMARTIN-LES-TOUL;54;0
20839;DOMMARTIN-SOUS-AMANCE;54;0
20840;DOMPRIX;54;0
20841;DOMPTAIL-EN-L'AIR;54;0
20842;DONCOURT-LES-CONFLANS;54;0
20843;DONCOURT-LES-LONGUYON;54;0
20844;DROUVILLE;54;0
20845;ECROUVES;54;0
20846;EINVAUX;54;0
20847;EINVILLE-AU-JARD;54;0
20848;EMBERMENIL;54;0
20849;EPIEZ-SUR-CHIERS;54;0
20850;EPLY;54;0
20851;ERBEVILLER-SUR-AMEZULE;54;0
20852;ERROUVILLE;54;0
20853;ESSEY-ET-MAIZERAIS;54;0
20854;ESSEY-LA-COTE;54;0
20855;ESSEY-LES-NANCY;54;0
20856;ETREVAL;54;0
20857;EULMONT;54;0
20858;EUVEZIN;54;0
20859;FAULX;54;0
20860;FAVIERES;54;0
20861;FECOCOURT;54;0
20862;FENNEVILLER;54;0
20863;FERRIERES;54;0
20864;FEY-EN-HAYE;54;0
20865;FILLIERES;54;0
20866;FLAINVAL;54;0
20867;FLAVIGNY-SUR-MOSELLE;54;0
20868;FLEVILLE-DEVANT-NANCY;54;0
20869;FLEVILLE-LIXIERES;54;0
20870;FLIN;54;0
20871;FLIREY;54;0
20872;FONTENOY-LA-JOUTE;54;0
20873;FONTENOY-SUR-MOSELLE;54;0
20874;FORCELLES-SAINT-GORGON;54;0
20875;FORCELLES-SOUS-GUGNEY;54;0
20876;FOUG;54;0
20877;FRAIMBOIS;54;0
20878;FRAISNES-EN-SAINTOIS;54;0
20879;FRANCHEVILLE;54;0
20880;FRANCONVILLE;54;0
20881;FREMENIL;54;0
20882;FREMONVILLE;54;0
20883;FRESNOIS-LA-MONTAGNE;54;0
20884;FRIAUVILLE;54;0
20885;FROLOIS;54;0
20886;FROUARD;54;0
20887;FROVILLE;54;0
20888;GELACOURT;54;0
20889;GELAUCOURT;54;0
20890;GELLENONCOURT;54;0
20891;GEMONVILLE;54;0
20892;GERBECOURT-ET-HAPLEMONT;54;0
20893;GERBEVILLER;54;0
20894;GERMINY;54;0
20895;GERMONVILLE;54;0
20896;GEZONCOURT;54;0
20897;GIBEAUMEIX;54;0
20898;GIRAUMONT;54;0
20899;GIRIVILLER;54;0
20900;GLONVILLE;54;0
20901;GOGNEY;54;0
20902;GONDRECOURT-AIX;54;0
20903;GONDREVILLE;54;0
20904;GONDREXON;54;0
20905;GORCY;54;0
20906;GOVILLER;54;0
20907;GRAND-FAILLY;54;0
20908;GRIMONVILLER;54;0
20909;GRIPPORT;54;0
20910;GRISCOURT;54;0
20911;GROSROUVRES;54;0
20912;GUGNEY;54;0
20913;GYE;54;0
20914;HABLAINVILLE;54;0
20915;HAGEVILLE;54;0
20916;HAIGNEVILLE;54;0
20917;HALLOVILLE;54;0
20918;HAMMEVILLE;54;0
20919;HAMONVILLE;54;0
20920;HAN-DEVANT-PIERREPONT;54;0
20921;HANNONVILLE-SUZEMONT;54;0
20922;HARAUCOURT;54;0
20923;HARBOUEY;54;0
20924;HAROUE;54;0
20925;HATRIZE;54;0
20926;HAUCOURT-MOULAINE;54;0
20927;HAUDONVILLE;54;0
20928;HAUSSONVILLE;54;0
20929;HEILLECOURT;54;0
20930;HENAMENIL;54;0
20931;HERBEVILLER;54;0
20932;HERIMENIL;54;0
20933;HERSERANGE;54;0
20934;HOEVILLE;54;0
20935;HOMECOURT;54;0
20936;HOUDELMONT;54;0
20937;HOUDEMONT;54;0
20938;HOUDREVILLE;54;0
20939;HOUSSEVILLE;54;0
20940;HUDIVILLER;54;0
20941;HUSSIGNY-GODBRANGE;54;0
20942;IGNEY;54;0
20943;JAILLON;54;0
20944;JARNY;54;0
20945;JARVILLE-LA-MALGRANGE;54;0
20946;JAULNY;54;0
20947;JEANDELAINCOURT;54;0
20948;JEANDELIZE;54;0
20949;JEVONCOURT;54;0
20950;JEZAINVILLE;54;0
20951;JœUF;54;0
20952;JOLIVET;54;0
20953;JOPPECOURT;54;0
20954;JOUAVILLE;54;0
20955;JOUDREVILLE;54;0
20956;JUVRECOURT;54;0
20957;LABRY;54;0
20958;LACHAPELLE;54;0
20959;LAGNEY;54;0
20960;LAITRE-SOUS-AMANCE;54;0
20961;LAIX;54;0
20962;LALœUF;54;0
20963;LAMATH;54;0
20964;LANDECOURT;54;0
20965;LANDREMONT;54;0
20966;LANDRES;54;0
20967;LANEUVELOTTE;54;0
20968;LANEUVEVILLE-AUX-BOIS;54;0
20969;LANEUVEVILLE-DERRIERE-FOUG;54;0
20970;LANEUVEVILLE-DEVANT-BAYON;54;0
20971;LANEUVEVILLE-DEVANT-NANCY;54;0
20972;LANFROICOURT;54;0
20973;LANTEFONTAINE;54;0
20974;LARONXE;54;0
20975;LAXOU;54;0
20976;LAY-SAINT-CHRISTOPHE;54;0
20977;LAY-SAINT-REMY;54;0
20978;LEBEUVILLE;54;0
20979;LEINTREY;54;0
20980;LEMAINVILLE;54;0
20981;LEMENIL-MITRY;54;0
20982;LENONCOURT;54;0
20983;LESMENILS;54;0
20984;LETRICOURT;54;0
20985;LEXY;54;0
20986;LEYR;54;0
20987;LIMEY-REMENAUVILLE;54;0
20988;LIRONVILLE;54;0
20989;LIVERDUN;54;0
20990;LOISY;54;0
20991;LONGLAVILLE;54;0
20992;LONGUYON;54;0
20993;LONGWY;54;0
20994;LOREY;54;0
20995;LOROMONTZEY;54;0
20996;LUBEY;54;0
20997;LUCEY;54;0
20998;LUDRES;54;0
20999;LUNEVILLE;54;0
21000;LUPCOURT;54;0
21001;MAGNIERES;54;0
21002;MAIDIERES;54;0
21003;MAILLY-SUR-SEILLE;54;0
21004;MAIRY-MAINVILLE;54;0
21005;MAIXE;54;0
21006;MAIZIERES;54;0
21007;MALAVILLERS;54;0
21008;MALLELOY;54;0
21009;MALZEVILLE;54;0
21010;MAMEY;54;0
21011;MANCE;54;0
21012;MANCIEULLES;54;0
21013;MANDRES-AUX-QUATRE-TOURS;54;0
21014;MANGONVILLE;54;0
21015;MANONCOURT-EN-VERMOIS;54;0
21016;MANONCOURT-EN-WOEVRE;54;0
21017;MANONVILLE;54;0
21018;MANONVILLER;54;0
21019;MARAINVILLER;54;0
21020;MARBACHE;54;0
21021;MARON;54;0
21022;MARS-LA-TOUR;54;0
21023;MARTHEMONT;54;0
21024;MARTINCOURT;54;0
21025;MATTEXEY;54;0
21026;MAXEVILLE;54;0
21027;MAZERULLES;54;0
21028;MEHONCOURT;54;0
21029;MENIL-LA-TOUR;54;0
21030;MERCY-LE-BAS;54;0
21031;MERCY-LE-HAUT;54;0
21032;MEREVILLE;54;0
21033;MERVILLER;54;0
21034;MESSEIN;54;0
21035;MEXY;54;0
21036;MIGNEVILLE;54;0
21037;MILLERY;54;0
21038;MINORVILLE;54;0
21039;MOINEVILLE;54;0
21040;MOIVRONS;54;0
21041;MONCEL-LES-LUNEVILLE;54;0
21042;MONCEL-SUR-SEILLE;54;0
21043;MONTAUVILLE;54;0
21044;MONT-BONVILLERS;54;0
21045;MONTENOY;54;0
21046;MONTIGNY;54;0
21047;MONTIGNY-SUR-CHIERS;54;0
21048;MONT-L'ETROIT;54;0
21049;MONT-LE-VIGNOBLE;54;0
21050;MONTREUX;54;0
21051;MONT-SAINT-MARTIN;54;0
21052;MONT-SUR-MEURTHE;54;0
21053;MORFONTAINE;54;0
21054;MORIVILLER;54;0
21055;MORVILLE-SUR-SEILLE;54;0
21056;MOUACOURT;54;0
21057;MOUAVILLE;54;0
21058;MOUSSON;54;0
21059;MOUTIERS;54;0
21060;MOUTROT;54;0
21061;MOYEN;54;0
21062;MURVILLE;54;0
21063;NANCY;54;0
21064;NEUFMAISONS;54;0
21065;NEUVES-MAISONS;54;0
21066;NEUVILLER-LES-BADONVILLER;54;0
21067;NEUVILLER-SUR-MOSELLE;54;0
21068;NOMENY;54;0
21069;NONHIGNY;54;0
21070;NORROY-LE-SEC;54;0
21071;NORROY-LES-PONT-A-MOUSSON;54;0
21072;NOVIANT-AUX-PRES;54;0
21073;OCHEY;54;0
21074;OGEVILLER;54;0
21075;OGNEVILLE;54;0
21076;OLLEY;54;0
21077;OMELMONT;54;0
21078;ONVILLE;54;0
21079;ORMES-ET-VILLE;54;0
21080;OTHE;54;0
21081;OZERAILLES;54;0
21082;PAGNEY-DERRIERE-BARINE;54;0
21083;PAGNY-SUR-MOSELLE;54;0
21084;PANNES;54;0
21085;PAREY-SAINT-CESAIRE;54;0
21086;PARROY;54;0
21087;PARUX;54;0
21088;PETIT-FAILLY;54;0
21089;PETITMONT;54;0
21090;PETTONVILLE;54;0
21091;PEXONNE;54;0
21092;PHLIN;54;0
21093;PIENNES;54;0
21094;PIERRE-LA-TREICHE;54;0
21095;PIERRE-PERCEE;54;0
21096;PIERREPONT;54;0
21097;PIERREVILLE;54;0
21098;POMPEY;54;0
21099;PONT-A-MOUSSON;54;0
21100;PONT-SAINT-VINCENT;54;0
21101;PORT-SUR-SEILLE;54;0
21102;PRAYE;54;0
21103;PRENY;54;0
21104;PREUTIN-HIGNY;54;0
21105;PULLIGNY;54;0
21106;PULNEY;54;0
21107;PULNOY;54;0
21108;PUXE;54;0
21109;PUXIEUX;54;0
21110;QUEVILLONCOURT;54;0
21111;RAON-LES-LEAU;54;0
21112;RAUCOURT;54;0
21113;RAVILLE-SUR-SANON;54;0
21114;RECHICOURT-LA-PETITE;54;0
21115;RECLONVILLE;54;0
21116;REHAINVILLER;54;0
21117;REHERREY;54;0
21118;REHON;54;0
21119;REILLON;54;0
21120;REMBERCOURT-SUR-MAD;54;0
21121;REMENOVILLE;54;0
21122;REMEREVILLE;54;0
21123;REMONCOURT;54;0
21124;REPAIX;54;0
21125;RICHARDMENIL;54;0
21126;ROGEVILLE;54;0
21127;ROMAIN;54;0
21128;ROSIERES-AUX-SALINES;54;0
21129;ROSIERES-EN-HAYE;54;0
21130;ROUVES;54;0
21131;ROVILLE-DEVANT-BAYON;54;0
21132;ROYAUMEIX;54;0
21133;ROZELIEURES;54;0
21134;SAFFAIS;54;0
21135;SAINT-AIL;54;0
21136;SAINT-BAUSSANT;54;0
21137;SAINT-BOINGT;54;0
21138;SAINT-CLEMENT;54;0
21139;SAINTE-GENEVIEVE;54;0
21140;SAINTE-POLE;54;0
21141;SAINT-FIRMIN;54;0
21142;SAINT-GERMAIN;54;0
21143;SAINT-JEAN-LES-LONGUYON;54;0
21144;SAINT-JULIEN-LES-GORZE;54;0
21145;SAINT-MARCEL;54;0
21146;SAINT-MARD;54;0
21147;SAINT-MARTIN;54;0
21148;SAINT-MAURICE-AUX-FORGES;54;0
21149;SAINT-MAX;54;0
21150;SAINT-NICOLAS-DE-PORT;54;0
21151;SAINT-PANCRE;54;0
21152;SAINT-REMIMONT;54;0
21153;SAINT-REMY-AUX-BOIS;54;0
21154;SAINT-SAUVEUR;54;0
21155;SAINT-SUPPLET;54;0
21156;SAIZERAIS;54;0
21157;SANCY;54;0
21158;SANZEY;54;0
21159;SAULNES;54;0
21160;SAULXEROTTE;54;0
21161;SAULXURES-LES-NANCY;54;0
21162;SAULXURES-LES-VANNES;54;0
21163;SAXON-SION;54;0
21164;SEICHAMPS;54;0
21165;SEICHEPREY;54;0
21166;SELAINCOURT;54;0
21167;SERANVILLE;54;0
21168;SERRES;54;0
21169;SERROUVILLE;54;0
21170;SEXEY-AUX-FORGES;54;0
21171;SEXEY-LES-BOIS;54;0
21172;SIONVILLER;54;0
21173;SIVRY;54;0
21174;SOMMERVILLER;54;0
21175;SORNEVILLE;54;0
21176;SPONVILLE;54;0
21177;TANCONVILLE;54;0
21178;TANTONVILLE;54;0
21179;TELLANCOURT;54;0
21180;THELOD;54;0
21181;THEY-SOUS-VAUDEMONT;54;0
21182;THEZEY-SAINT-MARTIN;54;0
21183;THIAUCOURT-REGNIEVILLE;54;0
21184;THIAVILLE-SUR-MEURTHE;54;0
21185;THIEBAUMENIL;54;0
21186;THIL;54;0
21187;THOREY-LYAUTEY;54;0
21188;THUILLEY-AUX-GROSEILLES;54;0
21189;THUMEREVILLE;54;0
21190;TIERCELET;54;0
21191;TOMBLAINE;54;0
21192;TONNOY;54;0
21193;TOUL;54;0
21194;TRAMONT-EMY;54;0
21195;TRAMONT-LASSUS;54;0
21196;TRAMONT-SAINT-ANDRE;54;0
21197;TREMBLECOURT;54;0
21198;TRIEUX;54;0
21199;TRONDES;54;0
21200;TRONVILLE;54;0
21201;TUCQUEGNIEUX;54;0
21202;UGNY;54;0
21203;URUFFE;54;0
21204;VACQUEVILLE;54;0
21205;VAL-ET-CHATILLON;54;0
21206;VALHEY;54;0
21207;VALLEROY;54;0
21208;VALLOIS;54;0
21209;VANDELAINVILLE;54;0
21210;VANDELEVILLE;54;0
21211;VANDIERES;54;0
21212;VANDœUVRE-LES-NANCY;54;0
21213;VANNES-LE-CHATEL;54;0
21214;VARANGEVILLE;54;0
21215;VATHIMENIL;54;0
21216;VAUCOURT;54;0
21217;VAUDEMONT;54;0
21218;VAUDEVILLE;54;0
21219;VAUDIGNY;54;0
21220;VAXAINVILLE;54;0
21221;VEHO;54;0
21222;VELAINE-EN-HAYE;54;0
21223;VELAINE-SOUS-AMANCE;54;0
21224;VELLE-SUR-MOSELLE;54;0
21225;VENEY;54;0
21226;VENNEZEY;54;0
21227;VERDENAL;54;0
21228;VEZELISE;54;0
21229;VIEVILLE-EN-HAYE;54;0
21230;VIGNEULLES;54;0
21231;VILCEY-SUR-TREY;54;0
21232;VILLACOURT;54;0
21233;VILLE-AU-MONTOIS;54;0
21234;VILLE-AU-VAL;54;0
21235;VILLECEY-SUR-MAD;54;0
21236;VILLE-EN-VERMOIS;54;0
21237;VILLE-HOUDLEMONT;54;0
21238;VILLERS-EN-HAYE;54;0
21239;VILLERS-LA-CHEVRE;54;0
21240;VILLERS-LA-MONTAGNE;54;0
21241;VILLERS-LE-ROND;54;0
21242;VILLERS-LES-MOIVRONS;54;0
21243;VILLERS-LES-NANCY;54;0
21244;VILLERS-SOUS-PRENY;54;0
21245;VILLERUPT;54;0
21246;VILLE-SUR-YRON;54;0
21247;VILLETTE;54;0
21248;VILLEY-LE-SEC;54;0
21249;VILLEY-SAINT-ETIENNE;54;0
21250;VIRECOURT;54;0
21251;VITERNE;54;0
21252;VITREY;54;0
21253;VITRIMONT;54;0
21254;VITTONVILLE;54;0
21255;VIVIERS-SUR-CHIERS;54;0
21256;VOINEMONT;54;0
21257;VRONCOURT;54;0
21258;WAVILLE;54;0
21259;XAMMES;54;0
21260;XERMAMENIL;54;0
21261;XEUILLEY;54;0
21262;XIROCOURT;54;0
21263;XIVRY-CIRCOURT;54;0
21264;XONVILLE;54;0
21265;XOUSSE;54;0
21266;XURES;54;0
21267;ABAINVILLE;55;0
21268;ABAUCOURT-HAUTECOURT;55;0
21269;AINCREVILLE;55;0
21270;AMANTY;55;0
21271;AMBLY-SUR-MEUSE;55;0
21272;AMEL-SUR-L'ETANG;55;0
21273;ANCEMONT;55;0
21274;ANCERVILLE;55;0
21275;ANDERNAY;55;0
21276;APREMONT-LA-FORET;55;0
21277;ARRANCY-SUR-CRUSNE;55;0
21278;AUBREVILLE;55;0
21279;AULNOIS-EN-PERTHOIS;55;0
21280;AUTRECOURT-SUR-AIRE;55;0
21281;AUTREVILLE-SAINT-LAMBERT;55;0
21282;AVILLERS-SAINTE-CROIX;55;0
21283;AVIOTH;55;0
21284;AVOCOURT;55;0
21285;AZANNES-ET-SOUMAZANNES;55;0
21286;BAALON;55;0
21287;BADONVILLIERS-GERAUVILLIERS;55;0
21288;BANNONCOURT;55;0
21289;BANTHEVILLE;55;0
21290;BAR-LE-DUC;55;0
21291;BAUDIGNECOURT;55;0
21292;BAUDONVILLIERS;55;0
21293;BAUDREMONT;55;0
21294;BAULNY;55;0
21295;BAZEILLES-SUR-OTHAIN;55;0
21296;BAZINCOURT-SUR-SAULX;55;0
21297;BEAUCLAIR;55;0
21298;BEAUFORT-EN-ARGONNE;55;0
21299;BEAULIEU-EN-ARGONNE;55;0
21300;BEAUMONT-EN-VERDUNOIS;55;0
21301;BEAUSITE;55;0
21302;BEHONNE;55;0
21303;BELLERAY;55;0
21304;BELLEVILLE-SUR-MEUSE;55;0
21305;BELRAIN;55;0
21306;BELRUPT-EN-VERDUNOIS;55;0
21307;BENEY-EN-WOEVRE;55;0
21308;BETHELAINVILLE;55;0
21309;BETHINCOURT;55;0
21310;BEUREY-SUR-SAULX;55;0
21311;BEZONVAUX;55;0
21312;BIENCOURT-SUR-ORGE;55;0
21313;BILLY-SOUS-MANGIENNES;55;0
21314;BISLEE;55;0
21315;BLANZEE;55;0
21316;BOINVILLE-EN-WOEVRE;55;0
21317;BONCOURT-SUR-MEUSE;55;0
21318;BONNET;55;0
21319;BONZEE;55;0
21320;LE BOUCHON-SUR-SAULX;55;0
21321;BOUCONVILLE-SUR-MADT;55;0
21322;BOULIGNY;55;0
21323;BOUQUEMONT;55;0
21324;BOUREUILLES;55;0
21325;BOVEE-SUR-BARBOURE;55;0
21326;BOVIOLLES;55;0
21327;BRABANT-EN-ARGONNE;55;0
21328;BRABANT-LE-ROI;55;0
21329;BRABANT-SUR-MEUSE;55;0
21330;BRANDEVILLE;55;0
21331;BRAQUIS;55;0
21332;BRAS-SUR-MEUSE;55;0
21333;BRAUVILLIERS;55;0
21334;BREHEVILLE;55;0
21335;BREUX;55;0
21336;BRIEULLES-SUR-MEUSE;55;0
21337;BRILLON-EN-BARROIS;55;0
21338;BRIXEY-AUX-CHANOINES;55;0
21339;BRIZEAUX;55;0
21340;BROCOURT-EN-ARGONNE;55;0
21341;BROUENNES;55;0
21342;BROUSSEY-EN-BLOIS;55;0
21343;BROUSSEY-RAULECOURT;55;0
